2025-11-14 13:38:00,744 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 13:53:24,658 INFO django.server "POST /users/api/auth/login/ HTTP/1.1" 200 549
2025-11-14 13:53:24,664 INFO django.server "GET /users/api/auth/me/ HTTP/1.1" 200 60
2025-11-14 13:53:24,688 WARNING django.request Forbidden: /users/api/users/
2025-11-14 13:53:24,693 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 13:53:24,711 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 327
2025-11-14 13:53:24,721 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:24,725 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 157
2025-11-14 13:53:24,732 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 74
2025-11-14 13:53:24,737 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 643
2025-11-14 13:53:24,737 WARNING django.request Forbidden: /users/api/users/
2025-11-14 13:53:24,743 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 13:53:24,754 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 327
2025-11-14 13:53:24,761 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:24,765 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:53:24,777 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 157
2025-11-14 13:53:24,780 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 74
2025-11-14 13:53:24,782 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 643
2025-11-14 13:53:24,801 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:53:25,755 INFO django.server "GET /products/categories/?page_size=100 HTTP/1.1" 200 707
2025-11-14 13:53:25,771 INFO django.server "GET /products/categories/?page_size=100 HTTP/1.1" 200 707
2025-11-14 13:53:25,776 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:53:25,798 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:53:26,304 INFO django.server "GET /products/categories/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 707
2025-11-14 13:53:26,313 INFO django.server "GET /media/categories/Paquete_11_0000.jpg HTTP/1.1" 304 0
2025-11-14 13:53:26,313 INFO django.server "GET /media/categories/Paquete_11_0004.jpg HTTP/1.1" 304 0
2025-11-14 13:53:26,316 INFO django.server "GET /products/categories/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 707
2025-11-14 13:53:27,689 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:30,688 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:33,691 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:36,693 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:53:39,697 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:54:02,962 INFO django.server "POST /users/api/auth/login/ HTTP/1.1" 200 549
2025-11-14 13:54:02,970 INFO django.server "GET /users/api/auth/me/ HTTP/1.1" 200 60
2025-11-14 13:54:03,043 WARNING django.request Forbidden: /users/api/users/
2025-11-14 13:54:03,046 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 13:54:03,058 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 327
2025-11-14 13:54:03,085 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:54:03,099 WARNING django.request Forbidden: /users/api/users/
2025-11-14 13:54:03,099 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 157
2025-11-14 13:54:03,104 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 13:54:03,105 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 643
2025-11-14 13:54:03,113 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 74
2025-11-14 13:54:03,121 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:54:03,121 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 327
2025-11-14 13:54:03,134 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 13:54:03,139 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 157
2025-11-14 13:54:03,151 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 643
2025-11-14 13:54:03,154 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 74
2025-11-14 13:54:03,172 INFO django.server "GET /products/ HTTP/1.1" 200 2722
2025-11-14 13:54:24,563 INFO django.utils.autoreload D:\usuario\Desktop\cgbycaro\backend\globetrek_backend\settings.py changed, reloading.
2025-11-14 13:54:25,644 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 13:54:43,944 INFO django.utils.autoreload D:\usuario\Desktop\cgbycaro\backend\users\tenant.py changed, reloading.
2025-11-14 13:54:44,961 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 13:55:07,051 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 13:57:31,523 ERROR django.request Internal Server Error: /users/api/auth/login/
Traceback (most recent call last):
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "D:\usuario\Desktop\cgbycaro\backend\users\api.py", line 58, in post
    if serializer.is_valid():
       ~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\serializers.py", line 225, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\rest_framework\serializers.py", line 447, in run_validation
    value = self.validate(value)
  File "D:\usuario\Desktop\cgbycaro\backend\users\api.py", line 46, in validate
    user = authenticate(username=data['username'], password=data['password'])
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\views\decorators\debug.py", line 75, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\contrib\auth\__init__.py", line 114, in authenticate
    user = backend.authenticate(request, **credentials)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\contrib\auth\backends.py", line 65, in authenticate
    user = UserModel._default_manager.get_by_natural_key(username)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\contrib\auth\base_user.py", line 37, in get_by_natural_key
    return self.get(**{self.model.USERNAME_FIELD: username})
           ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\query.py", line 629, in get
    num = len(clone)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\query.py", line 366, in __len__
    self._fetch_all()
    ~~~~~~~~~~~~~~~^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\query.py", line 1949, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
                         ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\query.py", line 91, in __iter__
    results = compiler.execute_sql(
        chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size
    )
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\models\sql\compiler.py", line 1621, in execute_sql
    cursor = self.connection.cursor()
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\backends\base\base.py", line 320, in cursor
    return self._cursor()
           ~~~~~~~~~~~~^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\backends\base\base.py", line 296, in _cursor
    self.ensure_connection()
    ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\backends\base\base.py", line 279, in ensure_connection
    self.connect()
    ~~~~~~~~~~~~^^
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\backends\base\base.py", line 255, in connect
    conn_params = self.get_connection_params()
  File "C:\Users\Miguel\scoop\apps\python\current\Lib\site-packages\django\db\backends\postgresql\base.py", line 241, in get_connection_params
    raise ImproperlyConfigured(
    ...<2 lines>...
    )
django.core.exceptions.ImproperlyConfigured: settings.DATABASES is improperly configured. Please supply the NAME or OPTIONS['service'] value.
2025-11-14 13:57:31,539 ERROR django.server "POST /users/api/auth/login/ HTTP/1.1" 500 186505
2025-11-14 14:00:09,580 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 14:01:49,224 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 14:02:48,449 INFO django.utils.autoreload D:\usuario\Desktop\cgbycaro\backend\globetrek_backend\settings.py changed, reloading.
2025-11-14 14:02:49,763 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 14:04:38,529 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 14:05:43,023 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-11-14 14:07:24,765 INFO django.server "POST /users/api/auth/login/ HTTP/1.1" 200 548
2025-11-14 14:07:24,817 INFO django.server "GET /users/api/auth/me/ HTTP/1.1" 200 73
2025-11-14 14:07:24,926 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:24,934 WARNING django.request Forbidden: /users/api/users/
2025-11-14 14:07:24,936 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 14:07:24,960 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 71
2025-11-14 14:07:24,967 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 79
2025-11-14 14:07:24,976 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 52
2025-11-14 14:07:24,983 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 52
2025-11-14 14:07:25,034 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:25,039 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 14:07:25,074 INFO django.server "GET /sales/stats/ HTTP/1.1" 200 71
2025-11-14 14:07:25,087 WARNING django.request Forbidden: /users/api/users/
2025-11-14 14:07:25,088 WARNING django.server "GET /users/api/users/ HTTP/1.1" 403 60
2025-11-14 14:07:25,099 INFO django.server "GET /products/categories/?page_size=1 HTTP/1.1" 200 52
2025-11-14 14:07:25,133 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 14:07:25,136 INFO django.server "GET /sales/list/?page_size=1 HTTP/1.1" 200 52
2025-11-14 14:07:25,183 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 79
2025-11-14 14:07:26,622 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:26,622 INFO django.server "GET /products/categories/?page_size=100 HTTP/1.1" 200 52
2025-11-14 14:07:26,673 INFO django.server "GET /products/categories/?page_size=100 HTTP/1.1" 200 52
2025-11-14 14:07:26,789 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:27,062 INFO django.server "GET /products/categories/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 52
2025-11-14 14:07:27,110 INFO django.server "GET /products/categories/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 52
2025-11-14 14:07:27,807 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 79
2025-11-14 14:07:27,862 INFO django.server "GET /clients/stats/ HTTP/1.1" 200 79
2025-11-14 14:07:27,910 INFO django.server "GET /clients/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 52
2025-11-14 14:07:27,961 INFO django.server "GET /clients/?page=1&page_size=10&ordering=-created_at HTTP/1.1" 200 52
2025-11-14 14:07:27,988 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 14:07:28,452 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:28,467 INFO django.server "GET /sales/list/?page=1&page_size=10 HTTP/1.1" 200 52
2025-11-14 14:07:28,509 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:28,527 INFO django.server "GET /sales/list/?page=1&page_size=10 HTTP/1.1" 200 52
2025-11-14 14:07:28,551 INFO django.server "POST /sales/notifications/read/ HTTP/1.1" 200 11
2025-11-14 14:07:28,564 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:28,617 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:28,892 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:28,897 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:29,054 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:29,059 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:29,289 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:29,298 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:29,303 INFO django.server "GET /sales/list/?page=1&page_size=10 HTTP/1.1" 200 52
2025-11-14 14:07:29,354 INFO django.server "GET /products/ HTTP/1.1" 200 2
2025-11-14 14:07:29,364 INFO django.server "GET /sales/list/?page=1&page_size=10 HTTP/1.1" 200 52
2025-11-14 14:07:29,381 INFO django.server "POST /sales/notifications/read/ HTTP/1.1" 200 11
2025-11-14 14:07:29,458 INFO django.server "GET /clients/?page_size=200 HTTP/1.1" 200 52
2025-11-14 14:07:31,713 INFO django.server "GET /sales/notifications/count/ HTTP/1.1" 200 12
2025-11-14 14:07:33,203 INFO django.server "GET /admin/ HTTP/1.1" 302 0
2025-11-14 14:07:33,363 INFO django.server "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4175
2025-11-14 14:07:33,395 WARNING django.request Not Found: /static/admin/css/base.css
2025-11-14 14:07:33,396 WARNING django.server "GET /static/admin/css/base.css HTTP/1.1" 404 179
2025-11-14 14:07:33,410 WARNING django.request Not Found: /static/admin/css/dark_mode.css
2025-11-14 14:07:33,411 WARNING django.request Not Found: /static/admin/js/theme.js
2025-11-14 14:07:33,413 WARNING django.request Not Found: /static/admin/css/nav_sidebar.css
2025-11-14 14:07:33,417 WARNING django.request Not Found: /static/admin/css/login.css
2025-11-14 14:07:33,418 WARNING django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
2025-11-14 14:07:33,420 WARNING django.request Not Found: /static/admin/css/responsive.css
2025-11-14 14:07:33,420 WARNING django.server "GET /static/admin/js/theme.js HTTP/1.1" 404 179
2025-11-14 14:07:33,420 WARNING django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
